latitude,longitude,temperature,salinity,chlorophyll,,time_step
24.11629578,-153.8053177,25.54650148,34.94369559,0.335911464,,0
-49.81947431,175.1902483,14.35676989,32.59449503,2.457118745,,0
53.66982929,174.960383,23.83445463,32.6338171,0.342152078,,0
33.25762991,21.0255299,15.60555023,36.3444807,0.422472699,,0
-0.884987485,-175.9126879,16.71651605,30.39412293,0.444571957,,0
-45.89685039,53.71570876,23.65112198,34.08358136,2.890300391,,0
-15.01553046,-77.14364894,26.7149782,31.56517087,2.893345364,,0
-58.54146304,169.1563776,6.078997799,36.2380018,1.630333216,,0
59.15577553,-153.4332367,18.84635711,36.78511775,1.616983748,,0
15.52783658,70.46952803,16.36352662,34.39290656,1.794511505,,0
48.13896126,-163.6393031,12.02407974,36.65288039,2.681764973,,0
-5.321189666,43.24773521,11.93452957,31.31684812,1.444725374,,0
-17.59773264,30.11620027,6.943365924,36.82076365,2.960011159,,0
23.77940568,12.99469188,12.73819041,35.69656514,2.0857204,,0
-40.48596728,147.9337864,25.56343107,36.64859939,2.204586574,,0
13.60982351,-29.43250694,28.31821208,36.06244723,0.231134143,,0
-56.83596306,-44.47318792,25.26383327,36.91093291,0.536208984,,0
11.29568584,-42.87929161,29.24785995,35.89483246,2.531153244,,0
-3.756820825,-30.66497916,11.8351768,30.39462848,2.607694891,,0
37.5481211,179.8983624,29.91592093,33.88802194,2.330063504,,0
53.37188759,125.8730606,11.18370254,33.15380895,0.474562304,,0
54.48612327,38.2228684,10.71607014,34.70190479,1.892571897,,0
-17.02047384,-139.1192668,21.78932989,33.64215391,2.339723336,,0
2.419620133,126.7853401,18.79767097,33.9265658,2.642295448,,0
-11.58205605,-131.7545178,5.719566908,35.28596079,1.898897699,,0
24.48957217,-103.3329019,8.40928689,30.10181266,1.116703921,,0
10.79012242,-38.79214376,15.93687305,36.32911086,1.109940854,,0
1.678738699,102.1150846,14.91356956,34.3546069,2.600854755,,0
53.94247484,-127.0535469,28.16469063,33.44481405,0.848908726,,0
-4.903709251,172.8117271,17.31545235,32.30126127,1.936862478,,0
-31.18252575,-152.6892019,8.221993048,30.89632087,0.540517811,,0
-43.34073928,50.71490813,9.54700211,32.41967098,2.700686389,,0
-3.124603168,60.32078587,9.30799678,31.34602313,0.218518987,,0
-39.72779243,-79.70747795,9.425262107,30.62091774,0.449844026,,0
-4.706547836,-105.7198614,14.10674653,33.5239209,2.102145003,,0
-55.28254322,107.7877436,20.69750974,30.57231322,2.63337801,,0
50.50468806,-158.0119345,11.9219412,35.64340896,2.269953102,,0
-37.85747768,-104.6342436,14.26180257,33.3916609,1.892938837,,0
-15.73036325,-13.48750219,23.68677345,30.25678242,0.832067139,,0
25.60195031,142.2744616,17.79193605,33.7247944,0.410798833,,0
-6.310515981,11.74221592,11.06176259,31.88470262,1.194124073,,0
-57.59145627,-64.05150039,10.28620017,32.29248147,0.447310182,,0
46.86327369,33.69328328,21.97755798,35.52419867,1.545482377,,0
-49.56956543,13.35835505,19.67102795,35.21807632,1.351812684,,0
-44.69036366,-77.84067391,14.07705741,34.52142069,1.755257084,,0
-17.26839289,175.1454896,20.14437048,31.66058754,0.395169171,,0
-41.6569033,-91.45521778,9.017034331,31.30596917,0.926775989,,0
-39.19516856,142.8355529,7.005843642,33.67157973,1.290150798,,0
57.88543403,-139.6659952,14.94638998,36.78629303,2.609970665,,0
38.04864851,-87.15498226,9.272189685,34.68050254,2.795190368,,0
6.811547162,25.78056821,11.99947734,35.38645053,0.642426871,,0
-21.15849163,-26.8428821,17.69025947,31.69686813,0.433026792,,0
13.27440509,-76.09300083,19.53095554,31.08053901,1.495306295,,0
3.910731906,-161.3435267,13.41510695,30.94090274,0.283787414,,0
58.79522789,-63.95261581,25.24686115,31.78248458,2.076357894,,0
31.22734319,34.42994662,16.78940471,32.8828864,1.111717973,,0
51.54349731,119.0229868,29.12567277,30.87008056,2.219515678,,0
52.60085482,-114.7560962,6.662406684,35.18784455,1.765972028,,0
41.01945321,-129.6819444,24.8816828,31.41139124,0.574602234,,0
-40.28810425,113.2468993,21.62993052,33.66145797,1.140608404,,0
45.2640649,-38.71976133,25.41498599,33.07394436,1.193138845,,0
-4.47842572,-71.5039653,23.6902345,33.51904273,0.773416816,,0
47.94894879,-41.79916031,18.58882153,36.34530478,1.910290188,,0
-45.97223511,158.3395645,20.69270133,32.3443393,0.503889011,,0
35.28302271,43.22619213,18.3365273,36.25724808,2.386931913,,0
-41.79901443,-67.78005559,11.2122285,35.20762405,0.197244061,,0
8.386762185,94.48512687,26.91914092,32.39457224,2.481646184,,0
-46.72419157,124.722825,8.187216558,32.78101103,2.412156561,,0
-42.00990872,-97.46949772,23.05631421,35.04025576,1.959328135,,0
23.27381334,15.38079961,11.29497647,32.41987195,0.626633379,,0
49.01406736,30.02104612,15.02128542,33.23404063,2.847121685,,0
-41.59783163,31.04273953,17.64721697,34.28017965,0.152519533,,0
44.65486907,155.5625817,19.12832959,34.87655577,2.775248205,,0
24.86863612,-125.0859446,19.407209,34.24700532,1.329978947,,0
28.37330827,156.3721253,28.13921282,33.1558756,0.428390333,,0
58.18094388,122.0033111,8.11656703,36.44589318,2.62269945,,0
2.260566855,32.85915687,14.9750676,30.38333147,1.072072001,,0
36.34241383,-178.3324717,13.33747929,32.78718086,1.658447249,,0
50.38267397,-55.31544203,13.67383005,35.16250874,1.411432029,,0
-33.04742125,-17.12177419,8.521425509,31.23470891,1.545266541,,0
-9.728946059,149.3445244,14.05984748,34.06411845,1.933566435,,0
-58.42866521,58.87345393,9.450899172,36.72749222,0.53112191,,0
-10.24510515,-149.2741195,29.9218563,33.51536507,1.82661655,,0
-51.95082271,89.98576934,10.24763983,36.28638003,0.694904957,,0
-37.11747352,-166.8421196,16.80167363,33.95388793,0.290555054,,0
33.063314,-16.81601949,18.10975673,33.08533923,1.262212877,,0
7.156839757,-124.1135115,9.548203262,36.03249935,2.84373484,,0
-15.20288205,-82.53191767,21.09998858,32.8611392,0.173620431,,0
-41.26168832,77.75000239,21.47309855,30.18967195,0.74371927,,0
-32.27102441,61.8813877,5.492763444,30.72876007,2.419756648,,0
-38.57464055,54.98859883,10.95456953,30.69608975,0.805199354,,0
26.67203182,128.0507285,25.75549661,32.78028471,2.037446896,,0
-35.40188455,-74.46681711,27.40839546,30.09101346,0.347974739,,0
-35.05364938,-170.4484066,9.535885877,34.08129093,1.322131197,,0
47.12060533,114.2796822,13.54543379,31.81596403,1.201107984,,0
10.8353931,-83.4970893,20.6037227,32.86588157,1.700936824,,0
-7.664816504,-73.99232656,28.71133267,35.34524056,0.50632821,,0
44.21615711,-4.52476863,27.36380567,35.59898679,1.333119163,,0
-57.303683,-83.27615062,18.54085537,34.43434754,0.847874288,,0
-43.27727111,120.5748852,29.61005452,33.67983128,0.597869929,,0
-27.32312082,-173.3793564,27.85747016,30.82425758,1.771897779,,0
-27.11337352,19.50408091,21.28550971,35.80819263,0.698621688,,0
-58.68050056,-130.7211732,27.50046605,36.11723054,1.832497996,,0
12.06202325,59.41320284,9.384281966,36.40088362,1.314434522,,0
-14.02337661,6.810373902,6.174149169,31.16398358,2.240297488,,0
-50.06415985,37.13475941,11.13372774,32.7250693,0.937211837,,0
-17.31927402,78.85652587,12.42804289,33.96483248,1.480546166,,0
19.64053984,157.2587062,23.31430243,31.50458265,0.190431092,,0
-28.52831468,34.22805505,6.285645337,33.47456373,1.830844262,,0
-19.8907331,97.52839335,7.664956328,30.52596447,2.211747393,,0
-0.541042055,67.82486271,15.87068347,31.72481423,2.475396721,,0
35.92990548,70.09072951,11.80362843,34.13161467,1.146824301,,0
-49.0101512,150.2328872,8.420465773,36.65166148,1.393416742,,0
-37.78404854,15.08434106,26.8236459,35.1255742,2.439027329,,0
19.05400401,69.21956323,26.22989129,31.74767606,1.519332395,,0
-33.45486698,175.5604829,28.60148349,30.27598768,2.146168,,0
51.02979809,-114.9928758,19.19863076,36.40841808,0.198443338,,0
23.69043207,-72.95435735,28.10990488,36.79740772,2.838372818,,0
-3.094294001,130.3353544,26.11373496,32.23370331,2.503854875,,0
-55.55908383,34.65715625,10.75022093,30.8439682,0.323164285,,0
23.55465311,-57.64501304,23.11916929,30.45749439,1.01434198,,0
4.738955085,104.6603393,12.96881257,34.38123964,2.66933547,,0
13.90358258,-96.13458909,5.610019539,36.09069212,0.161681291,,0
44.96420072,10.41736825,28.47669246,35.59148265,2.994008921,,0
-17.91458215,96.18778402,15.04827284,33.35912934,1.919765843,,0
44.8412537,174.2700489,24.20683535,32.92436748,1.321935307,,0
28.50987619,-94.04022752,7.761852828,32.4823551,0.932993076,,0
-24.44302555,-95.90120962,6.052329741,30.12511754,2.96439493,,0
-8.667223952,-41.64240702,21.99118207,31.52777722,2.854887433,,0
34.36140173,-147.8120392,15.43951939,36.15382815,2.839722865,,0
-3.91181865,40.82810012,9.175848652,36.93818038,0.771847934,,0
53.1278129,53.87279364,20.19341987,33.58881958,0.768942454,,0
-38.81663616,-100.6249647,9.660956554,35.45709131,1.115363252,,0
-53.05887881,168.8769469,27.09464712,36.49426598,2.985232686,,0
-39.13257009,-37.3528732,23.95596189,34.87214433,0.546298128,,0
37.899975,-99.20139414,10.59544037,33.75882096,1.819525811,,0
9.610344941,-147.0647385,26.93652157,31.8592003,0.475593272,,0
46.64976958,164.0345394,26.55319043,35.66661252,2.000201744,,0
6.102884473,-148.6847664,15.21133033,32.60881962,0.853285973,,0
26.81041364,-1.484735372,7.026155398,31.54128241,2.081450415,,0
-50.86429686,126.4344891,17.37866318,33.36410604,1.817982576,,0
38.96171591,-54.78868516,21.95040381,33.96012375,0.874381983,,0
45.43559836,107.0733678,21.46129587,35.9540721,2.615153183,,0
25.00355721,121.3247982,22.43678654,34.7609854,1.893972997,,0
30.32599675,-122.9021621,27.02176898,36.10290469,0.184817121,,0
39.09801007,-133.6068477,13.37797136,35.20455779,0.566203699,,0
38.15604289,119.5683041,17.68669334,30.0447011,0.932410586,,0
14.03123021,173.2270241,20.79533818,31.81862507,1.938616539,,0
4.798245566,100.7443423,7.674515971,35.32719532,1.669673078,,0
55.55904046,-56.92602023,20.81554733,36.52419674,0.397278211,,0
52.46741847,67.63886003,6.695926478,32.10674497,2.153699057,,0
-51.91792782,29.58136566,13.64707642,34.34640862,0.232651898,,0
44.58441674,170.4560289,29.22194638,35.24756282,0.477250096,,0
30.99158351,-171.1487101,5.553088788,32.26527153,1.517065252,,0
32.44889014,65.98633558,16.14756766,31.91538666,2.99166105,,0
-8.858243732,-17.50067124,9.09059553,35.56366684,2.111678455,,0
-33.50764647,-150.3428236,22.01248255,34.5815785,0.892452628,,0
54.10362747,-125.619159,15.80837003,36.60531144,1.317209219,,0
16.62311372,-36.86601673,11.85538006,36.88784354,1.287068618,,0
47.29190444,-97.21634188,10.3276176,30.21793858,1.989833794,,0
-15.77683875,131.1689699,16.83024767,36.777354,0.638023996,,0
44.23478015,99.57486701,24.27304612,35.9134826,2.306969574,,0
15.1464386,-132.751844,5.813154487,36.44593493,1.888285912,,0
35.58447492,-6.651953455,7.932704724,30.87630055,2.088139333,,1
-8.363292612,-107.8110984,17.28986367,30.44946256,1.787717066,,1
-27.72079147,107.1212762,12.75904897,33.18654104,0.133699566,,1
-51.30637346,-38.70231969,16.99847087,34.20014384,0.945821478,,1
23.39782634,129.644063,24.49627472,30.27733178,1.493470147,,1
-47.40837859,-92.86379429,29.66656483,30.9974688,1.546775645,,1
14.17868812,72.8873894,18.99121709,30.06839593,1.046737794,,1
2.125397206,-148.3680603,13.76567328,30.23242176,0.327877642,,1
-12.36920686,-132.2223285,19.18852121,34.82625478,2.421701427,,1
-35.98197069,-119.7062704,7.614196008,34.45501175,2.148779607,,1
-56.20966262,157.0364086,6.299282091,33.78907435,2.156275506,,1
44.51629485,77.07129557,25.04320208,32.37615135,2.46299283,,1
-50.38621843,142.1339962,18.6898094,35.72108439,1.411723025,,1
17.22932342,9.504957937,23.28973804,30.57140987,0.275021044,,1
-30.34761192,-122.5639152,26.79458916,31.53449791,2.930009242,,1
-19.57250499,-114.4375504,24.74246268,34.61095443,1.544767578,,1
6.643626113,78.91264018,10.71136853,36.97433741,2.92690017,,1
18.03908236,-108.1647177,22.00570606,30.50538886,0.188892256,,1
-29.07805338,-13.45573557,26.70681264,35.09018349,2.253848911,,1
-8.940799866,-55.46340268,14.27596907,36.91354695,0.216316655,,1
44.04377953,28.32314709,15.96538548,35.07680362,1.51133993,,1
44.81078857,144.252671,15.54302317,31.93779458,1.817815953,,1
49.48360147,-104.161612,20.57416459,34.42092154,2.226027765,,1
-44.21187778,77.69698729,27.72581302,31.25778176,0.788875642,,1
56.56741128,-114.848297,26.35962733,33.445945,0.816970116,,1
44.48998815,-19.6901082,17.87043385,32.51463359,1.819557469,,1
-40.37713529,-39.21064681,29.23530806,31.80693403,2.004536327,,1
-20.97719229,98.45032525,8.271841518,36.78874732,1.41598967,,1
-31.6739444,-153.541171,9.243947627,33.63841764,1.077309212,,1
39.46600391,-24.88049148,11.21785681,34.32001491,2.149653929,,1
-39.95497105,-119.6570821,5.916785673,35.15481411,2.02503313,,1
-3.04429491,123.9013616,25.14175382,34.09748055,2.617986713,,1
-35.2990548,-139.708937,11.74374029,30.39960799,1.640391631,,1
52.39268308,-165.8363254,8.05274785,33.1653932,2.808237551,,1
-22.0612674,2.604531128,6.039321476,31.03840241,2.961227357,,1
55.81424357,-178.2216069,28.79529464,34.47383956,2.616963054,,1
-5.431217324,5.614570289,17.22116451,34.6680498,0.504988639,,1
-56.40316922,-69.14522103,22.61701907,31.41297416,2.052954057,,1
56.38944553,-146.1957423,21.81505296,33.10625154,2.617612538,,1
-38.74202527,69.3453428,25.95288224,36.61229954,2.081419282,,1
-0.339028319,42.42500647,26.72262461,33.99426823,0.188122473,,1
51.71384346,68.22963037,21.91283464,31.50972607,2.010767864,,1
-12.73627132,54.44387173,7.664825758,34.60491713,2.998299805,,1
-54.21455534,171.7827063,15.17269902,36.09527415,2.368917904,,1
8.041951318,85.84171533,26.96288903,32.82898225,1.048396169,,1
20.11120627,110.8245391,24.05712837,35.58469554,1.363191613,,1
38.14010594,-136.7247401,18.61222745,30.04031062,1.041298907,,1
-16.02461582,-37.37783102,22.38668017,32.71990671,1.401211506,,1
-31.4947043,-45.62935501,10.68174068,30.51237147,1.850000921,,1
20.18553583,43.01652456,16.5873511,32.65850046,2.603667584,,1
2.289814216,-7.494524053,5.641051645,32.38873479,1.202567294,,1
-12.14126629,28.86205292,18.34006367,34.25533565,2.318161458,,1
37.55828865,78.52430744,28.8880924,30.12762808,0.667756158,,1
-59.092455,53.0908971,27.45076372,31.70437608,2.78840018,,1
-52.76791317,156.3969696,13.79056718,30.7099458,1.509028102,,1
-29.18681187,-77.44575529,12.68224912,35.62118128,1.663567702,,1
-22.6430761,39.72016199,22.90376686,31.90836801,1.299292394,,1
-45.3736688,-114.7862342,22.02794635,31.27006843,1.622973813,,1
25.08555141,-141.5243077,19.18280549,31.79593949,2.892487938,,1
-1.974522394,110.1573179,18.75566355,30.30388773,1.936138989,,1
54.16840106,36.58025525,25.47972149,36.18944524,0.761431339,,1
-34.55461921,39.95315599,15.27571175,35.87902912,2.710067058,,1
-17.58943448,-94.72659877,24.51313788,31.92364225,2.485581524,,1
-9.151409562,60.31796374,7.388382846,34.36701527,1.410126268,,1
10.39301558,-119.5148852,23.42184362,36.03957954,0.72854542,,1
-48.51425334,-171.490109,21.04928751,34.24965825,1.685422497,,1
-32.16634847,-39.27384147,19.86190838,33.47736801,2.964578009,,1
-43.62722969,70.25203946,15.1079692,32.9973973,2.18103352,,1
23.09233816,176.8521577,8.209857236,30.72876755,2.20058257,,1
9.406430041,-81.30216004,6.985484225,30.59960775,2.693153537,,1
-36.97592103,-63.58623764,10.66641006,32.48497414,0.301329144,,1
2.287174909,-155.6594771,25.0089127,31.63598457,1.666034552,,1
45.60949051,54.31585286,18.32394466,32.27033627,1.065705548,,1
20.33843462,177.89017,21.54597975,33.90448392,2.21888648,,1
-4.175326526,-158.3487567,19.0574204,36.70337699,0.608378533,,1
22.8005869,-107.6638721,18.39569211,30.67673515,1.406075715,,1
30.73959947,-54.87425127,21.62279311,35.56814973,2.788815676,,1
-31.84295018,-36.24627031,8.810400333,36.94738452,2.788302807,,1
4.794855634,123.131986,18.02394943,34.36509982,0.358460853,,1
30.63245046,-134.0231459,25.65169076,35.47419661,2.155359623,,1
-55.66075434,-70.87379186,11.57781425,32.52095485,0.354163966,,1
52.43493876,19.36880666,12.63810777,32.77887062,1.396887367,,1
12.07132,5.644593971,27.98479933,33.47874438,2.977258243,,1
42.17099493,-104.9362148,28.26488037,30.81456479,2.470604155,,1
-14.32520478,136.0707554,26.70141725,35.6414778,2.391088265,,1
-23.43850331,-150.8690581,15.07450447,31.2146716,2.115358158,,1
-18.46803282,171.2196723,21.02430193,35.75736395,0.484321551,,1
43.44173787,152.1925886,17.17654797,34.24377056,2.317948423,,1
-39.01936473,0.923787527,14.96657569,31.02461795,1.165849825,,1
-51.81932287,-170.7077135,8.379157229,36.74180578,1.693635654,,1
55.89865934,-24.3007638,12.79540333,33.54299304,1.374583897,,1
-47.32023789,50.69747329,10.40095456,34.33711568,1.985583168,,1
-41.75701762,-157.9141342,24.51903965,33.21860297,0.268675007,,1
59.38395806,-159.198998,22.37588072,36.88575248,0.793622302,,1
-42.93007576,-136.3014218,12.58187869,30.70732068,2.107267891,,1
-52.52498422,3.391966134,29.91742135,35.69779189,1.884136371,,1
-23.24956551,44.60250106,18.1760366,32.98258369,0.479060093,,1
46.39250583,-18.07752642,9.865562796,32.57431546,1.300976282,,1
39.30454747,84.101177,24.23262234,30.07721885,1.306846595,,1
-2.238701804,-173.0907803,11.49533022,35.32202876,0.497618147,,1
4.237215774,-102.5273261,5.303019366,31.6884102,2.930033889,,1
36.18445343,165.447592,17.1963511,30.76815339,1.689082518,,1
-5.474719853,123.9685498,7.45206452,33.41768796,0.535141128,,1
-21.03888877,85.44854786,16.90045323,32.631218,1.243981208,,1
-4.866387791,102.6059558,27.30211722,36.68734281,2.38201982,,1
-22.15117251,67.72849419,15.9400781,31.78269435,2.53852758,,1
-55.38883812,144.6343172,16.53693662,34.46041034,2.012126374,,1
47.41412888,49.20108558,20.34833962,30.46656428,1.603383264,,1
-41.9797199,85.47615674,17.80554802,34.76159445,0.220851412,,1
-49.82495807,77.8764197,6.8021084,30.49879709,0.135114578,,1
54.7801678,85.50300941,13.83128521,32.07574907,1.114139366,,1
32.95842374,58.09341999,9.629889197,31.21876535,0.385347384,,1
19.23632636,95.1741584,11.62616071,30.14661473,0.338297836,,1
56.14320418,-73.63988011,24.2305787,34.37264498,1.207624955,,1
-35.31752854,-136.3008895,20.3753242,35.42243646,1.967322335,,1
3.63625599,-164.8975596,29.21221944,35.59099934,0.949183906,,1
57.59643952,36.67737227,19.56056646,35.23651226,2.454132385,,1
18.77743288,-133.8855313,13.45668765,36.49658548,0.751385274,,1
-15.33995714,-24.45232214,15.98512474,34.29057708,2.834919929,,1
-31.11687458,-136.2595045,9.936762246,36.2084743,1.972851357,,1
-25.69118529,113.740898,26.53424991,35.92560037,2.764886948,,1
-29.73107758,91.81509435,16.51348743,35.89398987,2.212622964,,1
33.17369358,56.21826157,9.435719237,33.81518843,2.955542245,,1
52.48656798,-164.4574551,9.120370393,30.92210141,2.205341739,,1
38.13423958,-103.1359081,17.64631732,35.8849212,2.22512448,,1
5.068464659,32.52516857,17.70901367,32.08283916,1.738563779,,1
22.66623625,134.3962497,20.90728385,35.32785076,0.564207741,,1
-4.61310307,-176.6406169,11.16697161,35.08523201,2.976248859,,1
-48.09862805,-35.46204629,25.00177422,31.42824944,1.709746353,,1
27.96855552,41.75476209,9.700618365,32.48769198,2.372996175,,1
6.507181696,-178.1173391,24.024769,30.24717948,2.26262797,,1
-35.70233278,164.9064528,14.19851878,32.28852131,0.531775346,,1
-23.32749414,135.5942743,29.90835844,32.57816671,1.40097083,,1
26.64851258,139.030481,19.82610835,32.74067989,1.296603338,,1
23.47417758,-178.8414251,20.48973344,32.48845107,2.403172261,,1
-48.84112322,31.7528161,17.02432225,34.49627868,0.288075424,,1
9.598054491,22.13445167,19.01650236,34.22441367,2.061757018,,1
36.59867996,-82.86454075,25.62623525,33.48778978,0.323469009,,1
-52.97388849,-59.67420527,24.62242443,34.95376654,2.386983398,,1
2.072286773,-21.52836074,8.686313168,32.29734928,1.358656162,,1
-49.36794844,-100.579697,19.95563235,35.1496418,2.995207783,,1
51.97359976,51.32347183,15.53120133,34.45324155,2.378389692,,1
-45.79965709,-32.43423971,25.99505714,32.68683066,1.758429587,,1
10.5323233,-113.5885489,14.05588604,32.34157902,0.175970455,,1
-57.09698833,119.4109357,11.82677025,33.62655136,0.966304163,,1
52.88150941,-86.65316681,15.74142032,36.10911175,2.541607344,,1
-37.66782986,108.9515915,16.45467217,33.3807821,0.48709192,,1
-50.32781835,82.05815051,17.41152881,33.05795492,2.215573863,,1
31.86154788,-122.7930596,20.25562874,30.94747858,2.278987749,,1
18.83461875,164.3812636,6.723950409,30.39938305,0.918342517,,1
-28.59531795,-91.08763233,27.65636451,31.7468234,0.888654206,,1
31.12779149,-18.09365672,24.41776392,30.4575631,1.513956462,,1
-55.96636798,-157.4448468,27.66093633,30.9747176,1.644019979,,1
-10.66852769,-54.95640255,27.49583364,30.15276378,2.02499009,,1
55.60733211,21.66054605,28.42056155,30.36580516,1.314500625,,1
-28.78106508,83.09554739,29.53242726,31.79571044,1.997106344,,1
-36.22828407,23.51889165,16.59831217,36.80403731,1.864729091,,1
-18.05923535,-138.9255174,8.781170718,31.57721851,0.827803318,,1
42.07392694,22.04020378,18.08477278,30.8033821,2.594405111,,1
26.73771639,-155.6393897,22.69587743,33.80476752,0.337003503,,1
-5.003923017,-5.509336633,9.144363504,36.61988703,2.564928577,,1
